Value USD (PM)
10121.52 1947.20
10227.83 1966.25
10352.66 1947.40
10395.44 0.00
10446.44 0.00
10330.77 1958.70
10674.64 1949.35
10785.62 1961.80
10948.43 1936.25
10943.89 1950.85
10931.79 0.00
11081.43 0.00
10919.65 1909.35
10430.46 1906.00
10532.22 1873.40
10234.48 1861.75
10732.43 1859.70
10692.84 0.00
10732.40 0.00
10774.24 1864.30
10692.33 1883.95
10840.80 1886.90
10777.92 1902.00
10619.24 1903.05
10575.06 0.00
10551.77 0.00
10673.46 1909.60
10788.56 1913.40
10603.74 1884.50
10670.80 1887.45
10923.30 1923.25
11063.19 0.00
11302.67 0.00
11376.61 1925.50
11540.04 1891.30
11428.24 1910.05
11431.32 1891.90
11503.73 1905.05
11327.57 0.00
11366.51 0.00
11508.20 1905.60
11758.16 1898.40
11925.46 1924.15
12831.56 1900.95
12990.25 1903.65
12944.52 0.00
13128.46 0.00
13036.77 1898.45
13076.37 1905.70
13651.47 1869.95
13289.00 1870.30
13458.66 1881.85
13564.72 0.00
13810.32 0.00
13758.88 1889.90
13575.17 1908.30
14023.31 1900.15
14155.59 1938.45
15591.39 1940.80
15595.77 0.00
14839.84 0.00
15490.60 1867.30
15328.53 1878.70
15317.04 1860.95
15708.65 1874.85
16295.57 1890.90
16339.33 0.00
16091.07 0.00
15968.16 1885.60
16725.15 1889.05
17679.72 1876.10
17798.45 1857.35
17820.57 1875.70
18687.45 0.00
18699.75 0.00
18422.28 1840.20
18398.91 1799.60
19172.52 1810.20
18739.80 1807.40
17151.44 1779.30
17138.87 0.00
17732.42 0.00
18191.60 1762.55
19709.73 1810.75
18792.52 1822.60
19226.97 1832.35
19454.54 1843.00
18670.49 0.00
19155.06 0.00
19377.66 1859.95
19181.41 1868.15
18318.87 1841.75
18554.15 1844.35
18247.76 1842.00
18029.36 0.00
18803.44 0.00
19164.48 1831.15
19276.59 1850.65
19439.75 1851.95
21379.48 1890.75
22847.46 1879.75
23150.79 0.00
23869.92 0.00
23490.58 1880.00
22745.48 1877.10
23824.99 1875.00
23253.37 nan
23715.53 0.00
24693.58 0.00
26443.21 0.00
26246.58 0.00
27036.69 1874.30
27376.37 1887.60
28856.59 nan
28982.56 0.00
29393.75 0.00
32195.46 0.00
33000.78 1943.20
32035.03 1940.35
34046.67 1931.95
36860.41 1920.10
39486.04 1862.90
40670.25 0.00
40240.72 0.00
38240.09 1847.25
35544.94 1841.25
34011.82 1858.85
37393.13 1841.75
39158.47 1839.00
36828.52 0.00
36065.20 0.00
35793.01 1833.05
36632.35 1834.70
36020.13 1856.60
35538.98 1862.10
30797.88 1852.70
33002.38 0.00
32099.74 0.00
32276.84 1856.85
32243.26 1856.60
32541.80 1843.00
30419.17 1853.70
33403.17 1863.80
34314.26 0.00
34318.10 0.00
33136.46 1862.95
33522.90 1833.10
35529.66 1835.45
37676.25 1785.90
37002.09 1802.95
38278.61 0.00
39323.26 0.00
38928.10 1835.25
46364.30 1839.60
46589.58 1842.65
44878.17 1840.10
48013.38 1816.35
47471.40 0.00
47185.19 0.00
48720.37 1817.30
47951.85 1794.25
49160.10 1780.70
52118.23 1773.15
51608.15 1786.20
55916.50 0.00
56001.20 0.00
57487.86 1807.45
54123.40 1799.65
48880.43 1788.00
50624.84 1779.65
46800.42 1742.85
46340.31 0.00
46155.87 0.00
45113.92 1734.15
49618.43 1723.85
48356.04 1711.40
50477.70 1712.10
48448.91 1696.25
48861.38 0.00
48881.59 0.00
51169.70 1687.05
52299.33 1716.90
54881.52 1716.20
55997.23 1724.25
57764.00 1704.80
57253.28 0.00
61258.73 0.00
59133.47 1723.65
55754.72 1735.00
56872.38 1729.65
58913.00 1725.90
57665.90 1735.20
58075.10 0.00
58085.80 0.00
57411.17 1736.15
54204.96 1726.20
54477.46 1730.50
52508.23 1737.30
51415.92 1731.80
55074.47 0.00
55863.93 0.00
55783.71 1705.95
57627.67 1683.95
58730.13 1691.05
58735.25 1726.05
58736.92 0.00
59031.32 0.00
57076.49 0.00
58206.55 0.00
59054.10 1744.65
58020.46 1738.05
55947.27 1755.50
58048.59 1741.20
58102.58 0.00
59774.00 0.00
59964.87 1732.85
59834.74 1747.95
63554.44 1735.55
62969.12 1757.20
63252.63 1774.45
61455.98 0.00
60087.09 0.00
56251.48 1774.50
55703.14 1777.85
56507.91 1798.20
53808.80 1787.75
51731.71 1781.80
51153.13 0.00
50110.53 0.00
49075.58 1773.35
54056.64 1784.15
55071.46 1772.20
54884.10 1762.65
53584.15 1767.65
57796.62 0.00
57857.50 0.00
56610.46 0.00
57213.33 1797.75
53241.72 1782.25
57473.23 1813.15
56428.16 1836.55
57380.27 0.00
58928.81 0.00
58280.73 1840.45
55883.50 1829.10
56750.00 1830.70
49007.09 1821.80
49702.27 1838.10
49922.52 0.00
46736.58 0.00
46441.64 1853.70
43596.24 1866.75
42912.19 1888.45
36964.27 1878.30
40784.32 1875.90
37280.35 0.00
37528.30 0.00
34754.54 1880.15
38728.59 1887.00
38410.50 1899.75
39266.04 1891.45
38445.29 1899.95
35689.62 0.00
34647.67 0.00
35684.59 0.00
37310.54 1899.35
36662.64 1902.75
37585.24 1866.55
39188.59 1890.60
36885.51 0.00
35530.38 0.00
35816.17 1888.40
33514.87 1893.15
33450.19 1894.60
37338.36 1888.65
36704.57 1881.05
37313.18 0.00
35494.90 0.00
39066.82 1865.60
40525.80 1865.10
40188.56 1860.75
38324.87 1778.70
38068.04 1773.10
35729.82 0.00
35524.17 0.00
35592.35 1775.05
31686.55 1775.05
32447.59 1791.60
33674.66 1784.85
34639.38 1786.65
31640.58 0.00
32160.91 0.00
34644.45 1780.30
34456.67 1755.45
35847.70 1763.15
35047.36 1781.50
33536.88 1786.15
33856.86 0.00
34688.98 0.00
35309.30 1791.35
33747.97 1809.85
34211.01 1804.65
33839.04 1807.70
32877.41 1806.00
33818.52 0.00
33515.57 0.00
34227.64 1792.40
33158.25 1813.85
32686.56 1823.20
32814.61 1823.75
31738.59 1824.30
31421.25 0.00
31520.66 0.00
31783.49 1814.90
30815.94 1823.05
29790.24 1802.15
32118.06 1799.45
32297.89 1799.60
33581.63 0.00
34279.34 0.00
35365.20 1800.20
37318.14 1800.35
39405.95 1796.60
40002.53 1829.30
40005.93 1825.75
42214.15 0.00
41659.06 0.00
40000.46 1811.45
39193.94 1812.65
38138.00 1829.10
39750.14 1800.75
40882.00 1762.90
42825.95 0.00
44634.13 0.00
43816.14 1738.85
46333.46 1723.35
45608.37 1743.60
45611.46 1747.40
44417.78 1773.85
47833.98 0.00
47112.19 0.00
47056.41 1786.35
45982.55 1789.45
44648.57 1783.45
44777.86 1782.05
46734.65 1779.05
49327.75 0.00
48932.02 0.00
49335.68 1802.00
49523.50 1808.45
47744.58 1788.70
48972.09 1786.60
46962.80 1798.50
49056.86 0.00
48897.65 0.00
48806.78 0.00
47074.77 1814.85
47155.87 1811.80
48862.76 1812.55
49329.01 1823.70
50035.33 0.00
49947.38 0.00
51769.06 1821.60
52677.40 1802.15
46809.17 1786.00
46078.38 1788.25
46368.69 1794.60
